Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2024,4,2024-04-01,St. John's Hospital Limerick,return_ed_attendances,1470,True
2024,5,2024-05-01,St. John's Hospital Limerick,return_ed_attendances,1347,True
2024,6,2024-06-01,St. John's Hospital Limerick,return_ed_attendances,1434,False
2024,7,2024-07-01,St. John's Hospital Limerick,return_ed_attendances,1489,False
2024,8,2024-08-01,St. John's Hospital Limerick,return_ed_attendances,1450,False
2024,9,2024-09-01,St. John's Hospital Limerick,return_ed_attendances,1736,False
2022,1,2022-01-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5374,True
2022,2,2022-02-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4966,True
2022,3,2022-03-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4590,True
2022,4,2022-04-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4373,True
2022,5,2022-05-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4180,True
2022,6,2022-06-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4134,True
2022,7,2022-07-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4142,True
2022,8,2022-08-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4117,True
2022,9,2022-09-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4416,True
2022,10,2022-10-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4346,True
2022,11,2022-11-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4734,True
2022,12,2022-12-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4888,True
2023,1,2023-01-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5403,True
2023,2,2023-02-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5232,True
2023,3,2023-03-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4565,True
2023,4,2023-04-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4441,True
2023,5,2023-05-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4389,True
2023,6,2023-06-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4259,True
2023,7,2023-07-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4198,True
2023,8,2023-08-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4591,True
2023,9,2023-09-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4488,True
2023,10,2023-10-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4884,True
2023,11,2023-11-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5040,True
2023,12,2023-12-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5060,True
2024,1,2024-01-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,6039,True
2024,2,2024-02-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5341,True
2024,3,2024-03-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,5243,True
2024,4,2024-04-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4905,True
2024,5,2024-05-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4523,True
2024,6,2024-06-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4804,False
2024,7,2024-07-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4682,False
2024,8,2024-08-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4722,False
2024,9,2024-09-01,St. Luke's General Hospital Kilkenny,all_emergency_presentations,4791,False
2022,1,2022-01-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1375,True
2022,2,2022-02-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1324,True
2022,3,2022-03-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1250,True
2022,4,2022-04-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1172,True
2022,5,2022-05-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1093,True
2022,6,2022-06-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1057,True
2022,7,2022-07-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1090,True
2022,8,2022-08-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1045,True
2022,9,2022-09-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1116,True
2022,10,2022-10-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1253,True
2022,11,2022-11-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1325,True
2022,12,2022-12-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1299,True
2023,1,2023-01-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1964,True
2023,2,2023-02-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1883,True
2023,3,2023-03-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1877,True
2023,4,2023-04-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1658,True
2023,5,2023-05-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1549,True
2023,6,2023-06-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1462,True
2023,7,2023-07-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1464,True
2023,8,2023-08-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1581,True
2023,9,2023-09-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1599,True
2023,10,2023-10-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1614,True
2023,11,2023-11-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1733,True
2023,12,2023-12-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,1773,True
2024,1,2024-01-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,3652,True
2024,2,2024-02-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,3447,True
2024,3,2024-03-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,3092,True
2024,4,2024-04-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,3015,True
2024,5,2024-05-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,2805,True
2024,6,2024-06-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,19540,False
2024,7,2024-07-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,10,False
2024,8,2024-08-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,9,False
2024,9,2024-09-01,St. Luke's General Hospital Kilkenny,new_ed_attendances,12876,False
2022,1,2022-01-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,391,True
2022,2,2022-02-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,362,True
2022,3,2022-03-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,360,True
2022,4,2022-04-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,346,True
2022,5,2022-05-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,342,True
2022,6,2022-06-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,315,True
2022,7,2022-07-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,323,True
2022,8,2022-08-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,345,True
2022,9,2022-09-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,328,True
2022,10,2022-10-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,354,True
2022,11,2022-11-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,377,True
2022,12,2022-12-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,394,True
2023,1,2023-01-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,417,True
2023,2,2023-02-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,410,True
2023,3,2023-03-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,349,True
2023,4,2023-04-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,345,True
2023,5,2023-05-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,346,True
2023,6,2023-06-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,321,True
2023,7,2023-07-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,338,True
2023,8,2023-08-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,349,True
2023,9,2023-09-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,355,True
2023,10,2023-10-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,372,True
2023,11,2023-11-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,377,True
2023,12,2023-12-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,400,True
2024,1,2024-01-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,446,True
2024,2,2024-02-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,425,True
2024,3,2024-03-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,383,True
2024,4,2024-04-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,366,True
2024,5,2024-05-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,360,True
2024,6,2024-06-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,386,False
2024,7,2024-07-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,351,False
2024,8,2024-08-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,336,False
2024,9,2024-09-01,St. Luke's General Hospital Kilkenny,return_ed_attendances,356,False
2022,1,2022-01-01,St. Michael's Hospital,all_emergency_presentations,1834,True
2022,2,2022-02-01,St. Michael's Hospital,all_emergency_presentations,1688,True
2022,3,2022-03-01,St. Michael's Hospital,all_emergency_presentations,1580,True
2022,4,2022-04-01,St. Michael's Hospital,all_emergency_presentations,1473,True
2022,5,2022-05-01,St. Michael's Hospital,all_emergency_presentations,1411,True
2022,6,2022-06-01,St. Michael's Hospital,all_emergency_presentations,1406,True
2022,7,2022-07-01,St. Michael's Hospital,all_emergency_presentations,1435,True
2022,8,2022-08-01,St. Michael's Hospital,all_emergency_presentations,1357,True
2022,9,2022-09-01,St. Michael's Hospital,all_emergency_presentations,1550,True
2022,10,2022-10-01,St. Michael's Hospital,all_emergency_presentations,1460,True
2022,11,2022-11-01,St. Michael's Hospital,all_emergency_presentations,1661,True
2022,12,2022-12-01,St. Michael's Hospital,all_emergency_presentations,1727,True
2023,1,2023-01-01,St. Michael's Hospital,all_emergency_presentations,1792,True
2023,2,2023-02-01,St. Michael's Hospital,all_emergency_presentations,1768,True
2023,3,2023-03-01,St. Michael's Hospital,all_emergency_presentations,1594,True
2023,4,2023-04-01,St. Michael's Hospital,all_emergency_presentations,1529,True
2023,5,2023-05-01,St. Michael's Hospital,all_emergency_presentations,1478,True
2023,6,2023-06-01,St. Michael's Hospital,all_emergency_presentations,1478,True
2023,7,2023-07-01,St. Michael's Hospital,all_emergency_presentations,1534,True
2023,8,2023-08-01,St. Michael's Hospital,all_emergency_presentations,1571,True
2023,9,2023-09-01,St. Michael's Hospital,all_emergency_presentations,1544,True
2023,10,2023-10-01,St. Michael's Hospital,all_emergency_presentations,1607,True
2023,11,2023-11-01,St. Michael's Hospital,all_emergency_presentations,1610,True
2023,12,2023-12-01,St. Michael's Hospital,all_emergency_presentations,1716,True
2024,1,2024-01-01,St. Michael's Hospital,all_emergency_presentations,2007,True
2024,2,2024-02-01,St. Michael's Hospital,all_emergency_presentations,1976,True
2024,3,2024-03-01,St. Michael's Hospital,all_emergency_presentations,1672,True
2024,4,2024-04-01,St. Michael's Hospital,all_emergency_presentations,1591,True
2024,5,2024-05-01,St. Michael's Hospital,all_emergency_presentations,1569,True
2024,6,2024-06-01,St. Michael's Hospital,all_emergency_presentations,1579,False
2024,7,2024-07-01,St. Michael's Hospital,all_emergency_presentations,1677,False
2024,8,2024-08-01,St. Michael's Hospital,all_emergency_presentations,1661,False
2024,9,2024-09-01,St. Michael's Hospital,all_emergency_presentations,1609,False
2022,1,2022-01-01,St. Michael's Hospital,new_ed_attendances,203,True
2022,2,2022-02-01,St. Michael's Hospital,new_ed_attendances,210,True
2022,3,2022-03-01,St. Michael's Hospital,new_ed_attendances,188,True
2022,4,2022-04-01,St. Michael's Hospital,new_ed_attendances,168,True
2022,5,2022-05-01,St. Michael's Hospital,new_ed_attendances,167,True
2022,6,2022-06-01,St. Michael's Hospital,new_ed_attendances,158,True
2022,7,2022-07-01,St. Michael's Hospital,new_ed_attendances,159,True
2022,8,2022-08-01,St. Michael's Hospital,new_ed_attendances,174,True
2022,9,2022-09-01,St. Michael's Hospital,new_ed_attendances,187,True
2022,10,2022-10-01,St. Michael's Hospital,new_ed_attendances,174,True
2022,11,2022-11-01,St. Michael's Hospital,new_ed_attendances,194,True
2022,12,2022-12-01,St. Michael's Hospital,new_ed_attendances,194,True
2023,1,2023-01-01,St. Michael's Hospital,new_ed_attendances,287,True
2023,2,2023-02-01,St. Michael's Hospital,new_ed_attendances,277,True
2023,3,2023-03-01,St. Michael's Hospital,new_ed_attendances,253,True
2023,4,2023-04-01,St. Michael's Hospital,new_ed_attendances,242,True
2023,5,2023-05-01,St. Michael's Hospital,new_ed_attendances,229,True
2023,6,2023-06-01,St. Michael's Hospital,new_ed_attendances,229,True
2023,7,2023-07-01,St. Michael's Hospital,new_ed_attendances,232,True
2023,8,2023-08-01,St. Michael's Hospital,new_ed_attendances,235,True
2023,9,2023-09-01,St. Michael's Hospital,new_ed_attendances,240,True
2023,10,2023-10-01,St. Michael's Hospital,new_ed_attendances,250,True
2023,11,2023-11-01,St. Michael's Hospital,new_ed_attendances,273,True
2023,12,2023-12-01,St. Michael's Hospital,new_ed_attendances,281,True
2024,1,2024-01-01,St. Michael's Hospital,new_ed_attendances,875,True
2024,2,2024-02-01,St. Michael's Hospital,new_ed_attendances,874,True
2024,3,2024-03-01,St. Michael's Hospital,new_ed_attendances,821,True
2024,4,2024-04-01,St. Michael's Hospital,new_ed_attendances,711,True
2024,5,2024-05-01,St. Michael's Hospital,new_ed_attendances,738,True
2024,6,2024-06-01,St. Michael's Hospital,new_ed_attendances,4948,False
2024,7,2024-07-01,St. Michael's Hospital,new_ed_attendances,2,False
2024,8,2024-08-01,St. Michael's Hospital,new_ed_attendances,8,False
2024,9,2024-09-01,St. Michael's Hospital,new_ed_attendances,1973,False
2022,1,2022-01-01,St. Michael's Hospital,return_ed_attendances,104,True
2022,2,2022-02-01,St. Michael's Hospital,return_ed_attendances,111,True
2022,3,2022-03-01,St. Michael's Hospital,return_ed_attendances,98,True
2022,4,2022-04-01,St. Michael's Hospital,return_ed_attendances,93,True
2022,5,2022-05-01,St. Michael's Hospital,return_ed_attendances,92,True
2022,6,2022-06-01,St. Michael's Hospital,return_ed_attendances,83,True
2022,7,2022-07-01,St. Michael's Hospital,return_ed_attendances,86,True
2022,8,2022-08-01,St. Michael's Hospital,return_ed_attendances,89,True
2022,9,2022-09-01,St. Michael's Hospital,return_ed_attendances,92,True
2022,10,2022-10-01,St. Michael's Hospital,return_ed_attendances,102,True
2022,11,2022-11-01,St. Michael's Hospital,return_ed_attendances,99,True
2022,12,2022-12-01,St. Michael's Hospital,return_ed_attendances,103,True
2023,1,2023-01-01,St. Michael's Hospital,return_ed_attendances,139,True
2023,2,2023-02-01,St. Michael's Hospital,return_ed_attendances,129,True
2023,3,2023-03-01,St. Michael's Hospital,return_ed_attendances,122,True
2023,4,2023-04-01,St. Michael's Hospital,return_ed_attendances,116,True
2023,5,2023-05-01,St. Michael's Hospital,return_ed_attendances,110,True
2023,6,2023-06-01,St. Michael's Hospital,return_ed_attendances,107,True
2023,7,2023-07-01,St. Michael's Hospital,return_ed_attendances,108,True
2023,8,2023-08-01,St. Michael's Hospital,return_ed_attendances,107,True
2023,9,2023-09-01,St. Michael's Hospital,return_ed_attendances,118,True
2023,10,2023-10-01,St. Michael's Hospital,return_ed_attendances,127,True
2023,11,2023-11-01,St. Michael's Hospital,return_ed_attendances,127,True
2023,12,2023-12-01,St. Michael's Hospital,return_ed_attendances,132,True
2024,1,2024-01-01,St. Michael's Hospital,return_ed_attendances,176,True
2024,2,2024-02-01,St. Michael's Hospital,return_ed_attendances,160,True
2024,3,2024-03-01,St. Michael's Hospital,return_ed_attendances,161,True
2024,4,2024-04-01,St. Michael's Hospital,return_ed_attendances,144,True
2024,5,2024-05-01,St. Michael's Hospital,return_ed_attendances,146,True
2024,6,2024-06-01,St. Michael's Hospital,return_ed_attendances,141,False
2024,7,2024-07-01,St. Michael's Hospital,return_ed_attendances,176,False
2024,8,2024-08-01,St. Michael's Hospital,return_ed_attendances,162,False
2024,9,2024-09-01,St. Michael's Hospital,return_ed_attendances,156,False
2022,1,2022-01-01,St. Vincent's University Hospital,all_emergency_presentations,5974,True
2022,2,2022-02-01,St. Vincent's University Hospital,all_emergency_presentations,5584,True
2022,3,2022-03-01,St. Vincent's University Hospital,all_emergency_presentations,5338,True
2022,4,2022-04-01,St. Vincent's University Hospital,all_emergency_presentations,4850,True
2022,5,2022-05-01,St. Vincent's University Hospital,all_emergency_presentations,4767,True
2022,6,2022-06-01,St. Vincent's University Hospital,all_emergency_presentations,4694,True
2022,7,2022-07-01,St. Vincent's University Hospital,all_emergency_presentations,4720,True
2022,8,2022-08-01,St. Vincent's University Hospital,all_emergency_presentations,4756,True
2022,9,2022-09-01,St. Vincent's University Hospital,all_emergency_presentations,5004,True
2022,10,2022-10-01,St. Vincent's University Hospital,all_emergency_presentations,5157,True
2022,11,2022-11-01,St. Vincent's University Hospital,all_emergency_presentations,5362,True
2022,12,2022-12-01,St. Vincent's University Hospital,all_emergency_presentations,5579,True
2023,1,2023-01-01,St. Vincent's University Hospital,all_emergency_presentations,6508,True
2023,2,2023-02-01,St. Vincent's University Hospital,all_emergency_presentations,6101,True
2023,3,2023-03-01,St. Vincent's University Hospital,all_emergency_presentations,5477,True
2023,4,2023-04-01,St. Vincent's University Hospital,all_emergency_presentations,5265,True
2023,5,2023-05-01,St. Vincent's University Hospital,all_emergency_presentations,4950,True
2023,6,2023-06-01,St. Vincent's University Hospital,all_emergency_presentations,5012,True
2023,7,2023-07-01,St. Vincent's University Hospital,all_emergency_presentations,5002,True
2023,8,2023-08-01,St. Vincent's University Hospital,all_emergency_presentations,5036,True
2023,9,2023-09-01,St. Vincent's University Hospital,all_emergency_presentations,5334,True
2023,10,2023-10-01,St. Vincent's University Hospital,all_emergency_presentations,5165,True
2023,11,2023-11-01,St. Vincent's University Hospital,all_emergency_presentations,5492,True
2023,12,2023-12-01,St. Vincent's University Hospital,all_emergency_presentations,5683,True
2024,1,2024-01-01,St. Vincent's University Hospital,all_emergency_presentations,6539,True
2024,2,2024-02-01,St. Vincent's University Hospital,all_emergency_presentations,6617,True
2024,3,2024-03-01,St. Vincent's University Hospital,all_emergency_presentations,6181,True
2024,4,2024-04-01,St. Vincent's University Hospital,all_emergency_presentations,5511,True
2024,5,2024-05-01,St. Vincent's University Hospital,all_emergency_presentations,5320,True
2024,6,2024-06-01,St. Vincent's University Hospital,all_emergency_presentations,5373,False
2024,7,2024-07-01,St. Vincent's University Hospital,all_emergency_presentations,5655,False
2024,8,2024-08-01,St. Vincent's University Hospital,all_emergency_presentations,5603,False
2024,9,2024-09-01,St. Vincent's University Hospital,all_emergency_presentations,5579,False
2022,1,2022-01-01,St. Vincent's University Hospital,new_ed_attendances,1531,True
2022,2,2022-02-01,St. Vincent's University Hospital,new_ed_attendances,1535,True
2022,3,2022-03-01,St. Vincent's University Hospital,new_ed_attendances,1358,True
2022,4,2022-04-01,St. Vincent's University Hospital,new_ed_attendances,1227,True
2022,5,2022-05-01,St. Vincent's University Hospital,new_ed_attendances,1196,True
2022,6,2022-06-01,St. Vincent's University Hospital,new_ed_attendances,1219,True
2022,7,2022-07-01,St. Vincent's University Hospital,new_ed_attendances,1254,True
2022,8,2022-08-01,St. Vincent's University Hospital,new_ed_attendances,1236,True
2022,9,2022-09-01,St. Vincent's University Hospital,new_ed_attendances,1349,True
2022,10,2022-10-01,St. Vincent's University Hospital,new_ed_attendances,1295,True
2022,11,2022-11-01,St. Vincent's University Hospital,new_ed_attendances,1427,True
2022,12,2022-12-01,St. Vincent's University Hospital,new_ed_attendances,1428,True
2023,1,2023-01-01,St. Vincent's University Hospital,new_ed_attendances,2144,True
2023,2,2023-02-01,St. Vincent's University Hospital,new_ed_attendances,2115,True
2023,3,2023-03-01,St. Vincent's University Hospital,new_ed_attendances,1895,True
2023,4,2023-04-01,St. Vincent's University Hospital,new_ed_attendances,1795,True
2023,5,2023-05-01,St. Vincent's University Hospital,new_ed_attendances,1813,True
2023,6,2023-06-01,St. Vincent's University Hospital,new_ed_attendances,1675,True
2023,7,2023-07-01,St. Vincent's University Hospital,new_ed_attendances,1785,True
2023,8,2023-08-01,St. Vincent's University Hospital,new_ed_attendances,1719,True
2023,9,2023-09-01,St. Vincent's University Hospital,new_ed_attendances,1882,True
2023,10,2023-10-01,St. Vincent's University Hospital,new_ed_attendances,1991,True
2023,11,2023-11-01,St. Vincent's University Hospital,new_ed_attendances,1853,True
2023,12,2023-12-01,St. Vincent's University Hospital,new_ed_attendances,2026,True
2024,1,2024-01-01,St. Vincent's University Hospital,new_ed_attendances,10279,True
2024,2,2024-02-01,St. Vincent's University Hospital,new_ed_attendances,9702,True
2024,3,2024-03-01,St. Vincent's University Hospital,new_ed_attendances,9091,True
2024,4,2024-04-01,St. Vincent's University Hospital,new_ed_attendances,8239,True
2024,5,2024-05-01,St. Vincent's University Hospital,new_ed_attendances,8156,True
2024,6,2024-06-01,St. Vincent's University Hospital,new_ed_attendances,50946,False
2024,7,2024-07-01,St. Vincent's University Hospital,new_ed_attendances,11,False
2024,9,2024-09-01,St. Vincent's University Hospital,new_ed_attendances,14625,False
2022,1,2022-01-01,St. Vincent's University Hospital,return_ed_attendances,153,True
2022,2,2022-02-01,St. Vincent's University Hospital,return_ed_attendances,160,True
2022,3,2022-03-01,St. Vincent's University Hospital,return_ed_attendances,143,True
2022,4,2022-04-01,St. Vincent's University Hospital,return_ed_attendances,132,True
2022,5,2022-05-01,St. Vincent's University Hospital,return_ed_attendances,127,True
2022,6,2022-06-01,St. Vincent's University Hospital,return_ed_attendances,121,True
2022,7,2022-07-01,St. Vincent's University Hospital,return_ed_attendances,129,True
2022,8,2022-08-01,St. Vincent's University Hospital,return_ed_attendances,128,True
2022,9,2022-09-01,St. Vincent's University Hospital,return_ed_attendances,125,True
2022,10,2022-10-01,St. Vincent's University Hospital,return_ed_attendances,132,True
2022,11,2022-11-01,St. Vincent's University Hospital,return_ed_attendances,143,True
2022,12,2022-12-01,St. Vincent's University Hospital,return_ed_attendances,150,True
2023,1,2023-01-01,St. Vincent's University Hospital,return_ed_attendances,153,True
2023,2,2023-02-01,St. Vincent's University Hospital,return_ed_attendances,153,True
2023,3,2023-03-01,St. Vincent's University Hospital,return_ed_attendances,128,True
2023,4,2023-04-01,St. Vincent's University Hospital,return_ed_attendances,128,True
2023,5,2023-05-01,St. Vincent's University Hospital,return_ed_attendances,117,True
2023,6,2023-06-01,St. Vincent's University Hospital,return_ed_attendances,122,True
2023,7,2023-07-01,St. Vincent's University Hospital,return_ed_attendances,122,True
2023,8,2023-08-01,St. Vincent's University Hospital,return_ed_attendances,126,True
2023,9,2023-09-01,St. Vincent's University Hospital,return_ed_attendances,126,True
2023,10,2023-10-01,St. Vincent's University Hospital,return_ed_attendances,139,True
2023,11,2023-11-01,St. Vincent's University Hospital,return_ed_attendances,145,True
2023,12,2023-12-01,St. Vincent's University Hospital,return_ed_attendances,148,True
2024,1,2024-01-01,St. Vincent's University Hospital,return_ed_attendances,149,True
2024,2,2024-02-01,St. Vincent's University Hospital,return_ed_attendances,147,True
2024,3,2024-03-01,St. Vincent's University Hospital,return_ed_attendances,130,True
2024,4,2024-04-01,St. Vincent's University Hospital,return_ed_attendances,127,True
2024,5,2024-05-01,St. Vincent's University Hospital,return_ed_attendances,126,True
2024,6,2024-06-01,St. Vincent's University Hospital,return_ed_attendances,104,False
2024,7,2024-07-01,St. Vincent's University Hospital,return_ed_attendances,107,False
2024,8,2024-08-01,St. Vincent's University Hospital,return_ed_attendances,128,False
2024,9,2024-09-01,St. Vincent's University Hospital,return_ed_attendances,111,False
2022,1,2022-01-01,Tallaght University Hospital,all_emergency_presentations,4895,True
2022,2,2022-02-01,Tallaght University Hospital,all_emergency_presentations,4908,True
2022,3,2022-03-01,Tallaght University Hospital,all_emergency_presentations,4319,True
2022,4,2022-04-01,Tallaght University Hospital,all_emergency_presentations,4327,True
2022,5,2022-05-01,Tallaght University Hospital,all_emergency_presentations,3994,True
2022,6,2022-06-01,Tallaght University Hospital,all_emergency_presentations,3946,True
2022,7,2022-07-01,Tallaght University Hospital,all_emergency_presentations,4042,True
2022,8,2022-08-01,Tallaght University Hospital,all_emergency_presentations,4061,True
2022,9,2022-09-01,Tallaght University Hospital,all_emergency_presentations,4339,True
2022,10,2022-10-01,Tallaght University Hospital,all_emergency_presentations,4329,True
2022,11,2022-11-01,Tallaght University Hospital,all_emergency_presentations,4725,True
2022,12,2022-12-01,Tallaght University Hospital,all_emergency_presentations,4582,True
2023,1,2023-01-01,Tallaght University Hospital,all_emergency_presentations,5485,True
2023,2,2023-02-01,Tallaght University Hospital,all_emergency_presentations,5586,True
2023,3,2023-03-01,Tallaght University Hospital,all_emergency_presentations,4716,True
2023,4,2023-04-01,Tallaght University Hospital,all_emergency_presentations,4446,True
2023,5,2023-05-01,Tallaght University Hospital,all_emergency_presentations,4467,True
2023,6,2023-06-01,Tallaght University Hospital,all_emergency_presentations,4283,True
2023,7,2023-07-01,Tallaght University Hospital,all_emergency_presentations,4398,True
2023,8,2023-08-01,Tallaght University Hospital,all_emergency_presentations,4511,True
2023,9,2023-09-01,Tallaght University Hospital,all_emergency_presentations,4719,True
2023,10,2023-10-01,Tallaght University Hospital,all_emergency_presentations,4928,True
2023,11,2023-11-01,Tallaght University Hospital,all_emergency_presentations,5062,True
2023,12,2023-12-01,Tallaght University Hospital,all_emergency_presentations,5149,True
2024,1,2024-01-01,Tallaght University Hospital,all_emergency_presentations,6054,True
2024,2,2024-02-01,Tallaght University Hospital,all_emergency_presentations,6060,True
2024,3,2024-03-01,Tallaght University Hospital,all_emergency_presentations,5259,True
2024,4,2024-04-01,Tallaght University Hospital,all_emergency_presentations,4784,True
2024,5,2024-05-01,Tallaght University Hospital,all_emergency_presentations,4936,True
2024,6,2024-06-01,Tallaght University Hospital,all_emergency_presentations,4832,False
2024,7,2024-07-01,Tallaght University Hospital,all_emergency_presentations,5142,False
2024,8,2024-08-01,Tallaght University Hospital,all_emergency_presentations,4885,False
2024,9,2024-09-01,Tallaght University Hospital,all_emergency_presentations,5022,False
2022,1,2022-01-01,Tallaght University Hospital,new_ed_attendances,1382,True
2022,2,2022-02-01,Tallaght University Hospital,new_ed_attendances,1240,True
2022,3,2022-03-01,Tallaght University Hospital,new_ed_attendances,1158,True
2022,4,2022-04-01,Tallaght University Hospital,new_ed_attendances,1130,True
2022,5,2022-05-01,Tallaght University Hospital,new_ed_attendances,1095,True
2022,6,2022-06-01,Tallaght University Hospital,new_ed_attendances,1060,True
2022,7,2022-07-01,Tallaght University Hospital,new_ed_attendances,1190,True
2022,8,2022-08-01,Tallaght University Hospital,new_ed_attendances,1108,True
2022,9,2022-09-01,Tallaght University Hospital,new_ed_attendances,1174,True
2022,10,2022-10-01,Tallaght University Hospital,new_ed_attendances,1203,True
2022,11,2022-11-01,Tallaght University Hospital,new_ed_attendances,1250,True
2022,12,2022-12-01,Tallaght University Hospital,new_ed_attendances,1259,True
2023,1,2023-01-01,Tallaght University Hospital,new_ed_attendances,1918,True
2023,2,2023-02-01,Tallaght University Hospital,new_ed_attendances,1770,True
2023,3,2023-03-01,Tallaght University Hospital,new_ed_attendances,1657,True
2023,4,2023-04-01,Tallaght University Hospital,new_ed_attendances,1535,True
2023,5,2023-05-01,Tallaght University Hospital,new_ed_attendances,1513,True
2023,6,2023-06-01,Tallaght University Hospital,new_ed_attendances,1563,True
