Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2023,12,01/12/2023,Total South/South West Hospital Group,return_ed_attendances,824,TRUE
2024,1,01/01/2024,Total South/South West Hospital Group,return_ed_attendances,1391,TRUE
2024,2,01/02/2024,Total South/South West Hospital Group,return_ed_attendances,1253,TRUE
2024,3,01/03/2024,Total South/South West Hospital Group,return_ed_attendances,1203,TRUE
2024,4,01/04/2024,Total South/South West Hospital Group,return_ed_attendances,1103,TRUE
2024,5,01/05/2024,Total South/South West Hospital Group,return_ed_attendances,1031,TRUE
2024,6,01/06/2024,Total South/South West Hospital Group,return_ed_attendances,911,FALSE
2024,7,01/07/2024,Total South/South West Hospital Group,return_ed_attendances,2422,FALSE
2024,8,01/08/2024,Total South/South West Hospital Group,return_ed_attendances,10,FALSE
2024,9,01/09/2024,Total South/South West Hospital Group,return_ed_attendances,11307,FALSE
2022,1,01/01/2022,Total University of Limerick Hospital Group,return_ed_attendances,367,TRUE
2022,2,01/02/2022,Total University of Limerick Hospital Group,return_ed_attendances,363,TRUE
2022,3,01/03/2022,Total University of Limerick Hospital Group,return_ed_attendances,325,TRUE
2022,4,01/04/2022,Total University of Limerick Hospital Group,return_ed_attendances,316,TRUE
2022,5,01/05/2022,Total University of Limerick Hospital Group,return_ed_attendances,304,TRUE
2022,6,01/06/2022,Total University of Limerick Hospital Group,return_ed_attendances,294,TRUE
2022,7,01/07/2022,Total University of Limerick Hospital Group,return_ed_attendances,288,TRUE
2022,8,01/08/2022,Total University of Limerick Hospital Group,return_ed_attendances,289,TRUE
2022,9,01/09/2022,Total University of Limerick Hospital Group,return_ed_attendances,305,TRUE
2022,10,01/10/2022,Total University of Limerick Hospital Group,return_ed_attendances,322,TRUE
2022,11,01/11/2022,Total University of Limerick Hospital Group,return_ed_attendances,341,TRUE
2022,12,01/12/2022,Total University of Limerick Hospital Group,return_ed_attendances,325,TRUE
2023,1,01/01/2023,Total University of Limerick Hospital Group,return_ed_attendances,513,TRUE
2023,2,01/02/2023,Total University of Limerick Hospital Group,return_ed_attendances,498,TRUE
2023,3,01/03/2023,Total University of Limerick Hospital Group,return_ed_attendances,453,TRUE
2023,4,01/04/2023,Total University of Limerick Hospital Group,return_ed_attendances,443,TRUE
2023,5,01/05/2023,Total University of Limerick Hospital Group,return_ed_attendances,419,TRUE
2023,6,01/06/2023,Total University of Limerick Hospital Group,return_ed_attendances,416,TRUE
2023,7,01/07/2023,Total University of Limerick Hospital Group,return_ed_attendances,406,TRUE
2023,8,01/08/2023,Total University of Limerick Hospital Group,return_ed_attendances,430,TRUE
2023,9,01/09/2023,Total University of Limerick Hospital Group,return_ed_attendances,457,TRUE
2023,10,01/10/2023,Total University of Limerick Hospital Group,return_ed_attendances,466,TRUE
2023,11,01/11/2023,Total University of Limerick Hospital Group,return_ed_attendances,455,TRUE
2023,12,01/12/2023,Total University of Limerick Hospital Group,return_ed_attendances,484,TRUE
2024,1,01/01/2024,Total University of Limerick Hospital Group,return_ed_attendances,751,TRUE
2024,2,01/02/2024,Total University of Limerick Hospital Group,return_ed_attendances,743,TRUE
2024,3,01/03/2024,Total University of Limerick Hospital Group,return_ed_attendances,689,TRUE
2024,4,01/04/2024,Total University of Limerick Hospital Group,return_ed_attendances,614,TRUE
2024,5,01/05/2024,Total University of Limerick Hospital Group,return_ed_attendances,612,TRUE
2024,6,01/06/2024,Total University of Limerick Hospital Group,return_ed_attendances,563,FALSE
2024,7,01/07/2024,Total University of Limerick Hospital Group,return_ed_attendances,1638,FALSE
2024,8,01/08/2024,Total University of Limerick Hospital Group,return_ed_attendances,11,FALSE
2024,9,01/09/2024,Total University of Limerick Hospital Group,return_ed_attendances,6310,FALSE
2022,1,01/01/2022,UH Kerry,all_emergency_presentations,4086,TRUE
2022,2,01/02/2022,UH Kerry,all_emergency_presentations,4095,TRUE
2022,3,01/03/2022,UH Kerry,all_emergency_presentations,3723,TRUE
2022,4,01/04/2022,UH Kerry,all_emergency_presentations,3469,TRUE
2022,5,01/05/2022,UH Kerry,all_emergency_presentations,3381,TRUE
2022,6,01/06/2022,UH Kerry,all_emergency_presentations,3414,TRUE
2022,7,01/07/2022,UH Kerry,all_emergency_presentations,3174,TRUE
2022,8,01/08/2022,UH Kerry,all_emergency_presentations,3403,TRUE
2022,9,01/09/2022,UH Kerry,all_emergency_presentations,3398,TRUE
2022,10,01/10/2022,UH Kerry,all_emergency_presentations,3660,TRUE
2022,11,01/11/2022,UH Kerry,all_emergency_presentations,3671,TRUE
2022,12,01/12/2022,UH Kerry,all_emergency_presentations,3866,TRUE
2023,1,01/01/2023,UH Kerry,all_emergency_presentations,4369,TRUE
2023,2,01/02/2023,UH Kerry,all_emergency_presentations,4384,TRUE
2023,3,01/03/2023,UH Kerry,all_emergency_presentations,4031,TRUE
2023,4,01/04/2023,UH Kerry,all_emergency_presentations,3524,TRUE
2023,5,01/05/2023,UH Kerry,all_emergency_presentations,3555,TRUE
2023,6,01/06/2023,UH Kerry,all_emergency_presentations,3364,TRUE
2023,7,01/07/2023,UH Kerry,all_emergency_presentations,3379,TRUE
2023,8,01/08/2023,UH Kerry,all_emergency_presentations,3563,TRUE
2023,9,01/09/2023,UH Kerry,all_emergency_presentations,3701,TRUE
2023,10,01/10/2023,UH Kerry,all_emergency_presentations,4128,TRUE
2023,11,01/11/2023,UH Kerry,all_emergency_presentations,4087,TRUE
2023,12,01/12/2023,UH Kerry,all_emergency_presentations,4011,TRUE
2024,1,01/01/2024,UH Kerry,all_emergency_presentations,4632,TRUE
2024,2,01/02/2024,UH Kerry,all_emergency_presentations,4692,TRUE
2024,3,01/03/2024,UH Kerry,all_emergency_presentations,4456,TRUE
2024,4,01/04/2024,UH Kerry,all_emergency_presentations,3727,TRUE
2024,5,01/05/2024,UH Kerry,all_emergency_presentations,3580,TRUE
2024,6,01/06/2024,UH Kerry,all_emergency_presentations,4048,FALSE
2024,7,01/07/2024,UH Kerry,all_emergency_presentations,4076,FALSE
2024,8,01/08/2024,UH Kerry,all_emergency_presentations,4127,FALSE
2024,9,01/09/2024,UH Kerry,all_emergency_presentations,3996,FALSE
2022,1,01/01/2022,UH Kerry,new_ed_attendances,1031,TRUE
2022,2,01/02/2022,UH Kerry,new_ed_attendances,1029,TRUE
2022,3,01/03/2022,UH Kerry,new_ed_attendances,907,TRUE
2022,4,01/04/2022,UH Kerry,new_ed_attendances,866,TRUE
2022,5,01/05/2022,UH Kerry,new_ed_attendances,863,TRUE
2022,6,01/06/2022,UH Kerry,new_ed_attendances,789,TRUE
2022,7,01/07/2022,UH Kerry,new_ed_attendances,857,TRUE
2022,8,01/08/2022,UH Kerry,new_ed_attendances,864,TRUE
2022,9,01/09/2022,UH Kerry,new_ed_attendances,915,TRUE
2022,10,01/10/2022,UH Kerry,new_ed_attendances,933,TRUE
2022,11,01/11/2022,UH Kerry,new_ed_attendances,1012,TRUE
2022,12,01/12/2022,UH Kerry,new_ed_attendances,1012,TRUE
2023,1,01/01/2023,UH Kerry,new_ed_attendances,1468,TRUE
2023,2,01/02/2023,UH Kerry,new_ed_attendances,1442,TRUE
2023,3,01/03/2023,UH Kerry,new_ed_attendances,1345,TRUE
2023,4,01/04/2023,UH Kerry,new_ed_attendances,1237,TRUE
2023,5,01/05/2023,UH Kerry,new_ed_attendances,1199,TRUE
2023,6,01/06/2023,UH Kerry,new_ed_attendances,1135,TRUE
2023,7,01/07/2023,UH Kerry,new_ed_attendances,1161,TRUE
2023,8,01/08/2023,UH Kerry,new_ed_attendances,1159,TRUE
2023,9,01/09/2023,UH Kerry,new_ed_attendances,1326,TRUE
2023,10,01/10/2023,UH Kerry,new_ed_attendances,1250,TRUE
2023,11,01/11/2023,UH Kerry,new_ed_attendances,1333,TRUE
2023,12,01/12/2023,UH Kerry,new_ed_attendances,1381,TRUE
2024,1,01/01/2024,UH Kerry,new_ed_attendances,3318,TRUE
2024,2,01/02/2024,UH Kerry,new_ed_attendances,3094,TRUE
2024,3,01/03/2024,UH Kerry,new_ed_attendances,2983,TRUE
2024,4,01/04/2024,UH Kerry,new_ed_attendances,2629,TRUE
2024,5,01/05/2024,UH Kerry,new_ed_attendances,2623,TRUE
2024,6,01/06/2024,UH Kerry,new_ed_attendances,17920,FALSE
2024,7,01/07/2024,UH Kerry,new_ed_attendances,16,FALSE
2024,8,01/08/2024,UH Kerry,new_ed_attendances,9,FALSE
2024,9,01/09/2024,UH Kerry,new_ed_attendances,9880,FALSE
2022,1,01/01/2022,UH Kerry,return_ed_attendances,519,TRUE
2022,2,01/02/2022,UH Kerry,return_ed_attendances,489,TRUE
2022,3,01/03/2022,UH Kerry,return_ed_attendances,460,TRUE
2022,4,01/04/2022,UH Kerry,return_ed_attendances,414,TRUE
2022,5,01/05/2022,UH Kerry,return_ed_attendances,421,TRUE
2022,6,01/06/2022,UH Kerry,return_ed_attendances,396,TRUE
2022,7,01/07/2022,UH Kerry,return_ed_attendances,403,TRUE
2022,8,01/08/2022,UH Kerry,return_ed_attendances,393,TRUE
2022,9,01/09/2022,UH Kerry,return_ed_attendances,430,TRUE
2022,10,01/10/2022,UH Kerry,return_ed_attendances,428,TRUE
2022,11,01/11/2022,UH Kerry,return_ed_attendances,451,TRUE
2022,12,01/12/2022,UH Kerry,return_ed_attendances,466,TRUE
2023,1,01/01/2023,UH Kerry,return_ed_attendances,536,TRUE
2023,2,01/02/2023,UH Kerry,return_ed_attendances,569,TRUE
2023,3,01/03/2023,UH Kerry,return_ed_attendances,512,TRUE
2023,4,01/04/2023,UH Kerry,return_ed_attendances,486,TRUE
2023,5,01/05/2023,UH Kerry,return_ed_attendances,429,TRUE
2023,6,01/06/2023,UH Kerry,return_ed_attendances,433,TRUE
2023,7,01/07/2023,UH Kerry,return_ed_attendances,424,TRUE
2023,8,01/08/2023,UH Kerry,return_ed_attendances,441,TRUE
2023,9,01/09/2023,UH Kerry,return_ed_attendances,456,TRUE
2023,10,01/10/2023,UH Kerry,return_ed_attendances,501,TRUE
2023,11,01/11/2023,UH Kerry,return_ed_attendances,501,TRUE
2023,12,01/12/2023,UH Kerry,return_ed_attendances,542,TRUE
2024,1,01/01/2024,UH Kerry,return_ed_attendances,621,TRUE
2024,2,01/02/2024,UH Kerry,return_ed_attendances,630,TRUE
2024,3,01/03/2024,UH Kerry,return_ed_attendances,519,TRUE
2024,4,01/04/2024,UH Kerry,return_ed_attendances,526,TRUE
2024,5,01/05/2024,UH Kerry,return_ed_attendances,508,TRUE
2024,6,01/06/2024,UH Kerry,return_ed_attendances,516,FALSE
2024,7,01/07/2024,UH Kerry,return_ed_attendances,498,FALSE
2024,8,01/08/2024,UH Kerry,return_ed_attendances,568,FALSE
2024,9,01/09/2024,UH Kerry,return_ed_attendances,457,FALSE
2022,1,01/01/2022,University Hospital Limerick,all_emergency_presentations,7119,TRUE
2022,2,01/02/2022,University Hospital Limerick,all_emergency_presentations,7294,TRUE
2022,3,01/03/2022,University Hospital Limerick,all_emergency_presentations,6858,TRUE
2022,4,01/04/2022,University Hospital Limerick,all_emergency_presentations,6226,TRUE
2022,5,01/05/2022,University Hospital Limerick,all_emergency_presentations,6162,TRUE
2022,6,01/06/2022,University Hospital Limerick,all_emergency_presentations,6127,TRUE
2022,7,01/07/2022,University Hospital Limerick,all_emergency_presentations,6085,TRUE
2022,8,01/08/2022,University Hospital Limerick,all_emergency_presentations,6074,TRUE
2022,9,01/09/2022,University Hospital Limerick,all_emergency_presentations,6478,TRUE
2022,10,01/10/2022,University Hospital Limerick,all_emergency_presentations,6497,TRUE
2022,11,01/11/2022,University Hospital Limerick,all_emergency_presentations,6788,TRUE
2022,12,01/12/2022,University Hospital Limerick,all_emergency_presentations,6960,TRUE
2023,1,01/01/2023,University Hospital Limerick,all_emergency_presentations,8236,TRUE
2023,2,01/02/2023,University Hospital Limerick,all_emergency_presentations,7413,TRUE
2023,3,01/03/2023,University Hospital Limerick,all_emergency_presentations,7322,TRUE
2023,4,01/04/2023,University Hospital Limerick,all_emergency_presentations,6631,TRUE
2023,5,01/05/2023,University Hospital Limerick,all_emergency_presentations,6067,TRUE
2023,6,01/06/2023,University Hospital Limerick,all_emergency_presentations,6201,TRUE
2023,7,01/07/2023,University Hospital Limerick,all_emergency_presentations,5872,TRUE
2023,8,01/08/2023,University Hospital Limerick,all_emergency_presentations,6520,TRUE
2023,9,01/09/2023,University Hospital Limerick,all_emergency_presentations,6844,TRUE
2023,10,01/10/2023,University Hospital Limerick,all_emergency_presentations,6745,TRUE
2023,11,01/11/2023,University Hospital Limerick,all_emergency_presentations,7227,TRUE
2023,12,01/12/2023,University Hospital Limerick,all_emergency_presentations,7904,TRUE
2024,1,01/01/2024,University Hospital Limerick,all_emergency_presentations,8224,TRUE
2024,2,01/02/2024,University Hospital Limerick,all_emergency_presentations,7811,TRUE
2024,3,01/03/2024,University Hospital Limerick,all_emergency_presentations,7761,TRUE
2024,4,01/04/2024,University Hospital Limerick,all_emergency_presentations,7343,TRUE
2024,5,01/05/2024,University Hospital Limerick,all_emergency_presentations,6723,TRUE
2024,6,01/06/2024,University Hospital Limerick,all_emergency_presentations,6907,FALSE
2024,7,01/07/2024,University Hospital Limerick,all_emergency_presentations,7017,FALSE
2024,8,01/08/2024,University Hospital Limerick,all_emergency_presentations,6947,FALSE
2024,9,01/09/2024,University Hospital Limerick,all_emergency_presentations,7326,FALSE
2022,1,01/01/2022,University Hospital Limerick,new_ed_attendances,2677,TRUE
2022,2,01/02/2022,University Hospital Limerick,new_ed_attendances,2449,TRUE
2022,3,01/03/2022,University Hospital Limerick,new_ed_attendances,2221,TRUE
2022,4,01/04/2022,University Hospital Limerick,new_ed_attendances,2108,TRUE
2022,5,01/05/2022,University Hospital Limerick,new_ed_attendances,1950,TRUE
2022,6,01/06/2022,University Hospital Limerick,new_ed_attendances,1911,TRUE
2022,7,01/07/2022,University Hospital Limerick,new_ed_attendances,2083,TRUE
2022,8,01/08/2022,University Hospital Limerick,new_ed_attendances,2013,TRUE
2022,9,01/09/2022,University Hospital Limerick,new_ed_attendances,2072,TRUE
2022,10,01/10/2022,University Hospital Limerick,new_ed_attendances,2239,TRUE
2022,11,01/11/2022,University Hospital Limerick,new_ed_attendances,2392,TRUE
2022,12,01/12/2022,University Hospital Limerick,new_ed_attendances,2447,TRUE
2023,1,01/01/2023,University Hospital Limerick,new_ed_attendances,3639,TRUE
2023,2,01/02/2023,University Hospital Limerick,new_ed_attendances,3337,TRUE
2023,3,01/03/2023,University Hospital Limerick,new_ed_attendances,3010,TRUE
2023,4,01/04/2023,University Hospital Limerick,new_ed_attendances,3067,TRUE
2023,5,01/05/2023,University Hospital Limerick,new_ed_attendances,2817,TRUE
2023,6,01/06/2023,University Hospital Limerick,new_ed_attendances,2734,TRUE
2023,7,01/07/2023,University Hospital Limerick,new_ed_attendances,2927,TRUE
2023,8,01/08/2023,University Hospital Limerick,new_ed_attendances,2923,TRUE
2023,9,01/09/2023,University Hospital Limerick,new_ed_attendances,3036,TRUE
2023,10,01/10/2023,University Hospital Limerick,new_ed_attendances,3285,TRUE
2023,11,01/11/2023,University Hospital Limerick,new_ed_attendances,3172,TRUE
2023,12,01/12/2023,University Hospital Limerick,new_ed_attendances,3447,TRUE
2024,1,01/01/2024,University Hospital Limerick,new_ed_attendances,9159,TRUE
2024,2,01/02/2024,University Hospital Limerick,new_ed_attendances,8905,TRUE
2024,3,01/03/2024,University Hospital Limerick,new_ed_attendances,8510,TRUE
2024,4,01/04/2024,University Hospital Limerick,new_ed_attendances,7710,TRUE
2024,5,01/05/2024,University Hospital Limerick,new_ed_attendances,7480,TRUE
2024,6,01/06/2024,University Hospital Limerick,new_ed_attendances,46594,FALSE
2024,7,01/07/2024,University Hospital Limerick,new_ed_attendances,4,FALSE
2024,9,01/09/2024,University Hospital Limerick,new_ed_attendances,23965,FALSE
2022,1,01/01/2022,University Hospital Limerick,return_ed_attendances,489,TRUE
2022,2,01/02/2022,University Hospital Limerick,return_ed_attendances,476,TRUE
2022,3,01/03/2022,University Hospital Limerick,return_ed_attendances,434,TRUE
2022,4,01/04/2022,University Hospital Limerick,return_ed_attendances,379,TRUE
2022,5,01/05/2022,University Hospital Limerick,return_ed_attendances,394,TRUE
2022,6,01/06/2022,University Hospital Limerick,return_ed_attendances,405,TRUE
2022,7,01/07/2022,University Hospital Limerick,return_ed_attendances,384,TRUE
2022,8,01/08/2022,University Hospital Limerick,return_ed_attendances,388,TRUE
2022,9,01/09/2022,University Hospital Limerick,return_ed_attendances,418,TRUE
2022,10,01/10/2022,University Hospital Limerick,return_ed_attendances,429,TRUE
2022,11,01/11/2022,University Hospital Limerick,return_ed_attendances,462,TRUE
2022,12,01/12/2022,University Hospital Limerick,return_ed_attendances,445,TRUE
2023,1,01/01/2023,University Hospital Limerick,return_ed_attendances,539,TRUE
2023,2,01/02/2023,University Hospital Limerick,return_ed_attendances,519,TRUE
2023,3,01/03/2023,University Hospital Limerick,return_ed_attendances,468,TRUE
2023,4,01/04/2023,University Hospital Limerick,return_ed_attendances,443,TRUE
2023,5,01/05/2023,University Hospital Limerick,return_ed_attendances,438,TRUE
2023,6,01/06/2023,University Hospital Limerick,return_ed_attendances,422,TRUE
2023,7,01/07/2023,University Hospital Limerick,return_ed_attendances,406,TRUE
2023,8,01/08/2023,University Hospital Limerick,return_ed_attendances,440,TRUE
2023,9,01/09/2023,University Hospital Limerick,return_ed_attendances,446,TRUE
2023,10,01/10/2023,University Hospital Limerick,return_ed_attendances,462,TRUE
2023,11,01/11/2023,University Hospital Limerick,return_ed_attendances,484,TRUE
2023,12,01/12/2023,University Hospital Limerick,return_ed_attendances,499,TRUE
2024,1,01/01/2024,University Hospital Limerick,return_ed_attendances,592,TRUE
2024,2,01/02/2024,University Hospital Limerick,return_ed_attendances,551,TRUE
2024,3,01/03/2024,University Hospital Limerick,return_ed_attendances,492,TRUE
2024,4,01/04/2024,University Hospital Limerick,return_ed_attendances,469,TRUE
2024,5,01/05/2024,University Hospital Limerick,return_ed_attendances,463,TRUE
2024,6,01/06/2024,University Hospital Limerick,return_ed_attendances,496,FALSE
2024,7,01/07/2024,University Hospital Limerick,return_ed_attendances,459,FALSE
2024,8,01/08/2024,University Hospital Limerick,return_ed_attendances,452,FALSE
2024,9,01/09/2024,University Hospital Limerick,return_ed_attendances,457,FALSE
2022,1,01/01/2022,UH Waterford,all_emergency_presentations,7482,TRUE
2022,2,01/02/2022,UH Waterford,all_emergency_presentations,6924,TRUE
2022,3,01/03/2022,UH Waterford,all_emergency_presentations,6139,TRUE
2022,4,01/04/2022,UH Waterford,all_emergency_presentations,5978,TRUE
2022,5,01/05/2022,UH Waterford,all_emergency_presentations,5252,TRUE
2022,6,01/06/2022,UH Waterford,all_emergency_presentations,5524,TRUE
2022,7,01/07/2022,UH Waterford,all_emergency_presentations,5699,TRUE
2022,8,01/08/2022,UH Waterford,all_emergency_presentations,5923,TRUE
2022,9,01/09/2022,UH Waterford,all_emergency_presentations,5821,TRUE
2022,10,01/10/2022,UH Waterford,all_emergency_presentations,6199,TRUE
2022,11,01/11/2022,UH Waterford,all_emergency_presentations,6304,TRUE
2022,12,01/12/2022,UH Waterford,all_emergency_presentations,6775,TRUE
2023,1,01/01/2023,UH Waterford,all_emergency_presentations,6968,TRUE
2023,2,01/02/2023,UH Waterford,all_emergency_presentations,6833,TRUE
2023,3,01/03/2023,UH Waterford,all_emergency_presentations,6181,TRUE
2023,4,01/04/2023,UH Waterford,all_emergency_presentations,6063,TRUE
2023,5,01/05/2023,UH Waterford,all_emergency_presentations,5913,TRUE
2023,6,01/06/2023,UH Waterford,all_emergency_presentations,5544,TRUE
2023,7,01/07/2023,UH Waterford,all_emergency_presentations,5711,TRUE
2023,8,01/08/2023,UH Waterford,all_emergency_presentations,5572,TRUE
2023,9,01/09/2023,UH Waterford,all_emergency_presentations,6014,TRUE
2023,10,01/10/2023,UH Waterford,all_emergency_presentations,6241,TRUE
2023,11,01/11/2023,UH Waterford,all_emergency_presentations,7069,TRUE
2023,12,01/12/2023,UH Waterford,all_emergency_presentations,6570,TRUE
2024,1,01/01/2024,UH Waterford,all_emergency_presentations,7556,TRUE
2024,2,01/02/2024,UH Waterford,all_emergency_presentations,7202,TRUE
2024,3,01/03/2024,UH Waterford,all_emergency_presentations,6495,TRUE
2024,4,01/04/2024,UH Waterford,all_emergency_presentations,6328,TRUE
2024,5,01/05/2024,UH Waterford,all_emergency_presentations,5892,TRUE
2024,6,01/06/2024,UH Waterford,all_emergency_presentations,6050,FALSE
2024,7,01/07/2024,UH Waterford,all_emergency_presentations,6202,FALSE
2024,8,01/08/2024,UH Waterford,all_emergency_presentations,6296,FALSE
2024,9,01/09/2024,UH Waterford,all_emergency_presentations,6228,FALSE
2022,1,01/01/2022,UH Waterford,new_ed_attendances,1494,TRUE
2022,2,01/02/2022,UH Waterford,new_ed_attendances,1576,TRUE
2022,3,01/03/2022,UH Waterford,new_ed_attendances,1315,TRUE
2022,4,01/04/2022,UH Waterford,new_ed_attendances,1284,TRUE
2022,5,01/05/2022,UH Waterford,new_ed_attendances,1257,TRUE
2022,6,01/06/2022,UH Waterford,new_ed_attendances,1210,TRUE
2022,7,01/07/2022,UH Waterford,new_ed_attendances,1214,TRUE
2022,8,01/08/2022,UH Waterford,new_ed_attendances,1242,TRUE
2022,9,01/09/2022,UH Waterford,new_ed_attendances,1300,TRUE
2022,10,01/10/2022,UH Waterford,new_ed_attendances,1332,TRUE
2022,11,01/11/2022,UH Waterford,new_ed_attendances,1443,TRUE
2022,12,01/12/2022,UH Waterford,new_ed_attendances,1551,TRUE
2023,1,01/01/2023,UH Waterford,new_ed_attendances,2109,TRUE
2023,2,01/02/2023,UH Waterford,new_ed_attendances,1987,TRUE
2023,3,01/03/2023,UH Waterford,new_ed_attendances,1904,TRUE
2023,4,01/04/2023,UH Waterford,new_ed_attendances,1920,TRUE
2023,5,01/05/2023,UH Waterford,new_ed_attendances,1686,TRUE
2023,6,01/06/2023,UH Waterford,new_ed_attendances,1755,TRUE
2023,7,01/07/2023,UH Waterford,new_ed_attendances,1795,TRUE
2023,8,01/08/2023,UH Waterford,new_ed_attendances,1716,TRUE
2023,9,01/09/2023,UH Waterford,new_ed_attendances,1849,TRUE
2023,10,01/10/2023,UH Waterford,new_ed_attendances,1964,TRUE
2023,11,01/11/2023,UH Waterford,new_ed_attendances,1941,TRUE
2023,12,01/12/2023,UH Waterford,new_ed_attendances,2024,TRUE
2024,1,01/01/2024,UH Waterford,new_ed_attendances,6889,TRUE
2024,2,01/02/2024,UH Waterford,new_ed_attendances,6567,TRUE
2024,3,01/03/2024,UH Waterford,new_ed_attendances,6117,TRUE
2024,4,01/04/2024,UH Waterford,new_ed_attendances,5609,TRUE
2024,5,01/05/2024,UH Waterford,new_ed_attendances,5650,TRUE
2024,6,01/06/2024,UH Waterford,new_ed_attendances,35451,FALSE
2024,7,01/07/2024,UH Waterford,new_ed_attendances,2,FALSE
2024,9,01/09/2024,UH Waterford,new_ed_attendances,14783,FALSE
2022,1,01/01/2022,UH Waterford,return_ed_attendances,907,TRUE
2022,2,01/02/2022,UH Waterford,return_ed_attendances,930,TRUE
2022,3,01/03/2022,UH Waterford,return_ed_attendances,839,TRUE
2022,4,01/04/2022,UH Waterford,return_ed_attendances,770,TRUE
2022,5,01/05/2022,UH Waterford,return_ed_attendances,733,TRUE
2022,6,01/06/2022,UH Waterford,return_ed_attendances,712,TRUE
2022,7,01/07/2022,UH Waterford,return_ed_attendances,790,TRUE
2022,8,01/08/2022,UH Waterford,return_ed_attendances,760,TRUE
2022,9,01/09/2022,UH Waterford,return_ed_attendances,810,TRUE
2022,10,01/10/2022,UH Waterford,return_ed_attendances,796,TRUE
2022,11,01/11/2022,UH Waterford,return_ed_attendances,835,TRUE
2022,12,01/12/2022,UH Waterford,return_ed_attendances,915,TRUE
2023,1,01/01/2023,UH Waterford,return_ed_attendances,907,TRUE
2023,2,01/02/2023,UH Waterford,return_ed_attendances,902,TRUE
2023,3,01/03/2023,UH Waterford,return_ed_attendances,842,TRUE
2023,4,01/04/2023,UH Waterford,return_ed_attendances,788,TRUE
2023,5,01/05/2023,UH Waterford,return_ed_attendances,757,TRUE
2023,6,01/06/2023,UH Waterford,return_ed_attendances,746,TRUE
2023,7,01/07/2023,UH Waterford,return_ed_attendances,769,TRUE
2023,8,01/08/2023,UH Waterford,return_ed_attendances,786,TRUE
2023,9,01/09/2023,UH Waterford,return_ed_attendances,778,TRUE
2023,10,01/10/2023,UH Waterford,return_ed_attendances,819,TRUE
2023,11,01/11/2023,UH Waterford,return_ed_attendances,897,TRUE
2023,12,01/12/2023,UH Waterford,return_ed_attendances,922,TRUE
2024,1,01/01/2024,UH Waterford,return_ed_attendances,918,TRUE
2024,2,01/02/2024,UH Waterford,return_ed_attendances,935,TRUE
2024,3,01/03/2024,UH Waterford,return_ed_attendances,802,TRUE
2024,4,01/04/2024,UH Waterford,return_ed_attendances,797,TRUE
2024,5,01/05/2024,UH Waterford,return_ed_attendances,815,TRUE
2024,6,01/06/2024,UH Waterford,return_ed_attendances,831,FALSE
2024,7,01/07/2024,UH Waterford,return_ed_attendances,836,FALSE
2024,8,01/08/2024,UH Waterford,return_ed_attendances,835,FALSE
2024,9,01/09/2024,UH Waterford,return_ed_attendances,800,FALSE
2022,1,01/01/2022,UL Hospitals Group,all_emergency_presentations,11617,TRUE
2022,2,01/02/2022,UL Hospitals Group,all_emergency_presentations,11076,TRUE
2022,3,01/03/2022,UL Hospitals Group,all_emergency_presentations,10593,TRUE
2022,4,01/04/2022,UL Hospitals Group,all_emergency_presentations,9850,TRUE
2022,5,01/05/2022,UL Hospitals Group,all_emergency_presentations,9071,TRUE
2022,6,01/06/2022,UL Hospitals Group,all_emergency_presentations,8598,TRUE
2022,7,01/07/2022,UL Hospitals Group,all_emergency_presentations,9091,TRUE
2022,8,01/08/2022,UL Hospitals Group,all_emergency_presentations,9118,TRUE
2022,9,01/09/2022,UL Hospitals Group,all_emergency_presentations,9712,TRUE
2022,10,01/10/2022,UL Hospitals Group,all_emergency_presentations,10395,TRUE
2022,11,01/11/2022,UL Hospitals Group,all_emergency_presentations,10365,TRUE
2022,12,01/12/2022,UL Hospitals Group,all_emergency_presentations,10885,TRUE
2023,1,01/01/2023,UL Hospitals Group,all_emergency_presentations,12385,TRUE
2023,2,01/02/2023,UL Hospitals Group,all_emergency_presentations,12248,TRUE
2023,3,01/03/2023,UL Hospitals Group,all_emergency_presentations,10259,TRUE
2023,4,01/04/2023,UL Hospitals Group,all_emergency_presentations,10081,TRUE
2023,5,01/05/2023,UL Hospitals Group,all_emergency_presentations,10016,TRUE
2023,6,01/06/2023,UL Hospitals Group,all_emergency_presentations,9986,TRUE
2023,7,01/07/2023,UL Hospitals Group,all_emergency_presentations,9703,TRUE
2023,8,01/08/2023,UL Hospitals Group,all_emergency_presentations,9492,TRUE
2023,9,01/09/2023,UL Hospitals Group,all_emergency_presentations,10672,TRUE
2023,10,01/10/2023,UL Hospitals Group,all_emergency_presentations,10586,TRUE
2023,11,01/11/2023,UL Hospitals Group,all_emergency_presentations,10911,TRUE
2023,12,01/12/2023,UL Hospitals Group,all_emergency_presentations,11515,TRUE
2024,1,01/01/2024,UL Hospitals Group,all_emergency_presentations,13237,TRUE
2024,2,01/02/2024,UL Hospitals Group,all_emergency_presentations,12627,TRUE
2024,3,01/03/2024,UL Hospitals Group,all_emergency_presentations,11061,TRUE
2024,4,01/04/2024,UL Hospitals Group,all_emergency_presentations,11352,TRUE
2024,5,01/05/2024,UL Hospitals Group,all_emergency_presentations,11126,TRUE
2024,6,01/06/2024,UL Hospitals Group,all_emergency_presentations,11024,FALSE
